Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
863,945,Incredible Hulks,634,$2.99,Marvel,"27,400"
864,953,X-23,6,$2.99,Marvel,"27,400"
865,644,Ultimate Comics Captain America,3,$3.99,Marvel,"27,300"
868,957,Daken Dark Wolverine,8,$2.99,Marvel,"27,300"
871,962,Journey Into Mystery,631,$2.99,Marvel,"27,200"
872,964,Punisher,3,$2.99,Marvel,"27,200"
873,967,New Mutants,30,$2.99,Marvel,"27,200"
876,658,Moon Knight,7,$3.99,Marvel,"27,100"
877,961,Hulk,39,$2.99,Marvel,"27,100"
878,963,Hulk,42,$2.99,Marvel,"27,100"
880,975,Thunderbolts,152,$2.99,Marvel,"27,000"
881,498,Annihilators,1,$4.99,Marvel,"27,000"
882,661,Ultimate Comics Hawkeye,2,$3.99,Marvel,"26,900"
883,978,Avengers Academy,15,$2.99,Marvel,"26,900"
886,970,Deadpool,42,$2.99,Marvel,"26,900"
888,981,Thunderbolts,155,$2.99,Marvel,"26,900"
889,966,Deadpool,44,$2.99,Marvel,"26,800"
890,665,Ultimate Comics Thor,4,$3.99,Marvel,"26,800"
891,969,Deadpool,41,$2.99,Marvel,"26,800"
892,973,Deadpool,43,$2.99,Marvel,"26,800"
893,669,Thanos Imperative Devestation,0,$3.99,Marvel,"26,700"
894,989,X-Men Prelude To Schism,4,$2.99,Marvel,"26,700"
895,983,Daken Dark Wolverine,9,$2.99,Marvel,"26,700"
898,982,Hulk,40,$2.99,Marvel,"26,700"
901,998,X-23,10,$2.99,Marvel,"26,600"
902,1002,Shield,6,$2.99,Marvel,"26,600"
904,993,New Mutants,28,$2.99,Marvel,"26,600"
905,1005,Superior,5,$2.99,Marvel,"26,600"
906,994,Thunderbolts,161,$2.99,Marvel,"26,500"
908,673,Daredevil Reborn,4,$3.99,Marvel,"26,500"
909,1009,Thunderbolts,153,$2.99,Marvel,"26,400"
911,705,Ultimate Comics Captain America,4,$3.99,Marvel,"26,400"
912,990,Deadpool,46,$2.99,Marvel,"26,400"
914,1006,X-23,11,$2.99,Marvel,"26,300"
916,1012,Punisher,4,$2.99,Marvel,"26,200"
917,676,Vengeance,1,$3.99,Marvel,"26,200"
918,1008,Hulk,41,$2.99,Marvel,"26,200"
920,1030,Superior,6,$2.99,Marvel,"26,100"
922,1019,New Mutants,31,$2.99,Marvel,"26,000"
923,1081,Avengers Academy,16,$2.99,Marvel,"26,000"
924,1021,Thunderbolts,162,$2.99,Marvel,"26,000"
926,1023,New Mutants,34,$2.99,Marvel,"26,000"
927,683,Fear Itself Home Front,3,$3.99,Marvel,"26,000"
928,1016,Deadpool,47,$2.99,Marvel,"25,900"
934,686,Incredible Hulks Annual,1,$3.99,Marvel,"25,800"
938,1032,Hulk,43,$2.99,Marvel,"25,700"
939,1041,X-Factor,214,$2.99,Marvel,"25,600"
941,1042,New Mutants,35,$2.99,Marvel,"25,600"
943,1051,Thunderbolts,154,$2.99,Marvel,"25,500"
944,1047,New Mutants,32,$2.99,Marvel,"25,500"
945,1037,Deadpool,48,$2.99,Marvel,"25,500"
946,1045,Fear Itself Wolverine,2,$2.99,Marvel,"25,500"
948,1058,X-Factor,213,$2.99,Marvel,"25,400"
950,1055,Ghost Rider,0.1,$2.99,Marvel,"25,400"
951,1053,Punisher,5,$2.99,Marvel,"25,400"
952,1062,X-Factor,215,$2.99,Marvel,"25,400"
953,1056,Silver Surfer,1,$2.99,Marvel,"25,400"
954,1063,X-Factor,217,$2.99,Marvel,"25,400"
956,1075,Thunderbolts,157,$2.99,Marvel,"25,300"
959,1070,X-Factor,216,$2.99,Marvel,"25,300"
960,703,Ultimate Comics Hawkeye,3,$3.99,Marvel,"25,300"
961,701,Wolverine Best There Is,4,$3.99,Marvel,"25,300"
962,1073,Thunderbolts,163,$2.99,Marvel,"25,300"
964,1071,X-Factor,222,$2.99,Marvel,"25,200"
966,1064,Iron Man 2.0,2,$2.99,Marvel,"25,200"
968,1076,Avengers Academy,13,$2.99,Marvel,"25,100"
971,1079,Avengers Academy,17,$2.99,Marvel,"25,100"
972,1082,Thunderbolts,156,$2.99,Marvel,"25,100"
973,1080,Fear Itself Youth In Revolt,1,$2.99,Marvel,"25,100"
974,1096,X-Factor,219,$2.99,Marvel,"25,100"
976,709,Chaos War,5,$3.99,Marvel,"25,000"
978,1086,X-Factor,218,$2.99,Marvel,"25,000"
979,1099,Black Panther Man Without Fear,515,$2.99,Marvel,"25,000"
981,1074,Fear Itself Deadpool,2,$2.99,Marvel,"25,000"
982,1110,Heroes For Hire,2,$2.99,Marvel,"25,000"
984,1083,Daken Dark Wolverine,9.1,$2.99,Marvel,"25,000"
986,773,Wolverine Best There Is,5,$3.99,Marvel,"24,900"
987,1098,Alpha Flight,3,$2.99,Marvel,"24,900"
988,1093,X-Factor,220,$2.99,Marvel,"24,900"
989,714,Steve Rogers Super Soldier Annual,1,$3.99,Marvel,"24,900"
990,1065,Green Lantern Movie Prequel Tomar Re,1,$2.99,DC,"24,800"
991,1095,Daken Dark Wolverine,10,$2.99,Marvel,"24,800"
994,723,Astonishing Spider-Man Wolverine,5,$3.99,Marvel,"24,700"
995,1107,Avengers Academy,18,$2.99,Marvel,"24,700"
996,1101,Ghost Rider,2,$2.99,Marvel,"24,700"
999,722,Moon Knight,8,$3.99,Marvel,"24,600"
1000,1113,X-Factor,221,$2.99,Marvel,"24,600"
