Units,Dollars,Comic-book Title,Issue,Price,Publisher,Est. units
874,704,Invincible Iron Man,524,$3.99,Marvel,"31,100"
875,707,Ultimate Comics Ultimates,12,$3.99,Marvel,"31,000"
876,997,Supercrooks,2,$2.99,Marvel,"31,000"
877,710,Astonishing X-Men,47,$3.99,Marvel,"30,900"
882,711,Mighty Thor,17,$3.99,Marvel,"30,800"
883,1033,Deadpool,52,$2.99,Marvel,"30,800"
884,995,Winter Soldier,5,$2.99,Marvel,"30,800"
885,999,Winter Soldier,6,$2.99,Marvel,"30,800"
887,992,Dark Avengers,177,$2.99,Marvel,"30,800"
888,994,Scarlet Spider,6,$2.99,Marvel,"30,800"
889,715,Secret Avengers,35,$3.99,Marvel,"30,800"
890,1000,Age Of Apocalypse,4,$2.99,Marvel,"30,700"
891,717,Ultimate Comics Ultimates,14,$3.99,Marvel,"30,700"
892,718,Astonishing X-Men,54,$3.99,Marvel,"30,700"
897,1006,FF,21,$2.99,Marvel,"30,500"
898,1005,Venom,17,$2.99,Marvel,"30,500"
900,1003,Deadpool,51,$2.99,Marvel,"30,400"
901,726,Mighty Thor,20,$3.99,Marvel,"30,400"
903,727,Mighty Thor,19,$3.99,Marvel,"30,400"
904,1058,Captain Marvel,2,$2.99,Marvel,"30,400"
905,1010,FF,22,$2.99,Marvel,"30,300"
907,731,Ultimate Comics X-Men,14,$3.99,Marvel,"30,300"
908,729,X-Men,38,$3.99,Marvel,"30,300"
909,500,Mighty Thor Annual,1,$4.99,Marvel,"30,200"
911,733,Defenders,4,$3.99,Marvel,"30,200"
913,732,Avenging Spider-Man,14,$3.99,Marvel,"30,100"
914,736,Wolverine And X-Men Alpha And Omega,4,$3.99,Marvel,"30,100"
915,737,Ultimate Comics X-Men,9,$3.99,Marvel,"30,100"
916,1017,Venom,24,$2.99,Marvel,"30,100"
920,1026,Punisher War Zone,1,$2.99,Marvel,"29,900"
922,750,Ultimate Comics X-Men,10,$3.99,Marvel,"29,700"
923,1024,Deadpool,54,$2.99,Marvel,"29,700"
928,760,Avengers Childrens Crusade,9,$3.99,Marvel,"29,600"
929,1029,Deadpool,56,$2.99,Marvel,"29,600"
930,756,Ultimate Comics Ultimates,17,$3.99,Marvel,"29,600"
932,1038,Avengers Academy,29,$2.99,Marvel,"29,500"
934,1032,Deadpool,55,$2.99,Marvel,"29,500"
935,1034,Deadpool,57,$2.99,Marvel,"29,400"
936,759,X-Men,39,$3.99,Marvel,"29,300"
937,1048,Winter Soldier,7,$2.99,Marvel,"29,300"
938,1035,Deadpool,63,$2.99,Marvel,"29,300"
940,1037,Deadpool,53,$2.99,Marvel,"29,300"
941,768,Daredevil End Of Days,3,$3.99,Marvel,"29,300"
942,1052,Avengers Academy,30,$2.99,Marvel,"29,300"
943,1041,Venom,15,$2.99,Marvel,"29,200"
944,767,Ultimate Comics X-Men,13,$3.99,Marvel,"29,200"
945,771,Astonishing X-Men,55,$3.99,Marvel,"29,200"
946,1047,Scarlet Spider,7,$2.99,Marvel,"29,200"
948,1039,Deadpool,58,$2.99,Marvel,"29,100"
949,776,Ultimate Comics Ultimates,18,$3.99,Marvel,"29,100"
950,773,Ultimate Comics X-Men,12,$3.99,Marvel,"29,100"
951,1051,Venom,19,$2.99,Marvel,"29,100"
952,1056,Gambit,3,$2.99,Marvel,"29,100"
956,1064,Dark Avengers,178,$2.99,Marvel,"29,000"
957,1050,Deadpool,62,$2.99,Marvel,"29,000"
958,1062,Venom,14,$2.99,Marvel,"29,000"
959,1065,Captain Marvel,5,$2.99,Marvel,"29,000"
960,1063,Venom,12,$2.99,Marvel,"29,000"
962,1084,Secret Service,2,$2.99,Marvel,"28,900"
965,1066,Deadpool,61,$2.99,Marvel,"28,800"
968,784,Carnage Usa,5,$3.99,Marvel,"28,800"
970,791,Ultimate Comics X-Men,11,$3.99,Marvel,"28,700"
971,786,Carnage USA,4,$3.99,Marvel,"28,700"
972,1074,Venom,16,$2.99,Marvel,"28,700"
975,1075,Deadpool,60,$2.99,Marvel,"28,600"
976,795,Wolverine And X-Men Alpha And Omega,5,$3.99,Marvel,"28,600"
979,1079,Deadpool,59,$2.99,Marvel,"28,500"
981,804,Defenders,5,$3.99,Marvel,"28,400"
982,798,Carnage USA,3,$3.99,Marvel,"28,400"
983,1088,Venom,18,$2.99,Marvel,"28,400"
985,806,Avenging Spider-Man,15,$3.99,Marvel,"28,200"
986,810,Marvel Universe Vs Avengers,1,$3.99,Marvel,"28,200"
987,1095,Gambit,4,$2.99,Marvel,"28,200"
990,1103,Captain Marvel,3,$2.99,Marvel,"28,100"
991,575,Avenging Spider-Man Annual,1,$4.99,Marvel,"28,000"
993,829,Ultimate Comics Iron Man,1,$3.99,Marvel,"28,000"
995,823,Ultimate Comics X-Men,15,$3.99,Marvel,"28,000"
998,1104,Captain America And Bucky,626,$2.99,Marvel,"27,900"
1000,1106,Winter Soldier,8,$2.99,Marvel,"27,800"
